"Depth","Al_wt%","Si_wt%","K_wt%","Ti_wt%","Fe_wt%","S_wt%","Mg_wt%","Ca_wt%","Sr_wt%","P_wt%","Mo_ppm","V_ppm","U_ppm","Ni_ppm","Cu_ppm","Zn_ppm","Th_ppm","Rb_ppm","Zr_ppm","Pb_ppm","Formation","chemofacies","Factor1","Factor2","Factor3"
7907.6,5.09,16.55,1.27,0.001,1.99,1.36,0.73,23.94,0.09,0.02,1.5,10,2,15,7.5,7.5,21.1575,22.75,59.94,5,"Point Pleasant FM",4,-0.493225984834374,1.42741599069114,0.232688733897841
7908,4.85,19,1.74,0.001,2.03,1.15,0.83,17.33,0.06,0.02,1.5,10,2,15,7.5,7.5,22.10875,33,82.56,5,"Point Pleasant FM",3,-0.0731042618668327,1.41374809479561,0.477528975720114
7908.6,4.85,19,1.74,0.001,2.03,1.15,0.83,17.33,0.06,0.02,1.5,10,2,15,7.5,7.5,22.10875,33,82.56,5,"Point Pleasant FM",3,-0.0731042618668327,1.41374809479561,0.477528975720114
7909,4.85,19,1.74,0.001,2.03,1.15,0.83,17.33,0.06,0.02,1.5,10,2,15,7.5,7.5,22.10875,33,82.56,5,"Point Pleasant FM",3,-0.0731042618668327,1.41374809479561,0.477528975720114
7909.3,6.05,18.43,1.78,0.001,4.7,5.17,0.67,16.84,0.05,0.02,8.32,10,2,15,47.75,24.6,22.584375,35,76.51,79.4,"Point Pleasant FM",1,-0.50429803963701,2.38982175088625,-4.55056840807129
7909.6,6.05,18.43,1.78,0.001,4.7,5.17,0.67,16.84,0.05,0.02,8.32,10,2,15,47.75,24.6,22.584375,35,76.51,79.4,"Point Pleasant FM",1,-0.50429803963701,2.38982175088625,-4.55056840807129
7910,6.73,22.64,2.1,0.001,2.49,1.15,0.74,12.25,0.04,0.02,1.5,10,2,15,36.07,49.12,22.8221875,41.07,90.95,28.17,"Point Pleasant FM",3,0.291275100731414,1.38025457009306,-0.322471254208071
7910.6,6.73,22.64,2.1,0.001,2.49,1.15,0.74,12.25,0.04,0.02,1.5,10,2,15,36.07,49.12,22.8221875,41.07,90.95,28.17,"Point Pleasant FM",3,0.291275100731414,1.38025457009306,-0.322471254208071
7911,5.08,16.48,1.49,0.001,7.52,11.11,1.02,13.59,0.05,0.02,42.88,10,2,115.36,109.57,67.695,22.94109375,34.17,91.01,109.41,"Point Pleasant FM",5,-1.89725286472908,2.38023036099812,-12.2781292070838
7911.6,5.08,16.48,1.49,0.001,7.52,11.11,1.02,13.59,0.05,0.02,42.88,10,2,115.36,109.57,67.695,22.94109375,34.17,91.01,109.41,"Point Pleasant FM",5,-1.89725286472908,2.38023036099812,-12.2781292070838
7912,6.71,23.42,1.86,0.001,2.85,2.52,0.77,13.52,0.05,0.02,1.5,10,2,15,49.02,86.27,23.000546875,36.6,107.67,46.13,"Point Pleasant FM",3,0.20998192381738,1.455426730411,-1.48993306653549
7912.6,6.71,23.42,1.86,0.001,2.85,2.52,0.77,13.52,0.05,0.02,1.5,10,2,15,49.02,86.27,23.000546875,36.6,107.67,46.13,"Point Pleasant FM",3,0.20998192381738,1.455426730411,-1.48993306653549
7913,6.71,23.42,1.86,0.001,2.85,2.52,0.77,13.52,0.05,0.02,1.5,10,2,15,49.02,86.27,23.000546875,36.6,107.67,46.13,"Point Pleasant FM",3,0.20998192381738,1.455426730411,-1.48993306653549
7913.6,6.71,23.42,1.86,0.001,2.85,2.52,0.77,13.52,0.05,0.02,1.5,10,2,15,49.02,86.27,23.000546875,36.6,107.67,46.13,"Point Pleasant FM",3,0.20998192381738,1.455426730411,-1.48993306653549
7914,6.11,20.57,1.96,0.001,2.87,2.65,0.74,13.4,0.04,0.02,1.5,10,2,15,42.79,78.16,23.0302734375,41.64,92.58,21.82,"Point Pleasant FM",3,0.234156743390138,1.41539376702073,-0.83898794403819
7914.6,6.11,20.57,1.96,0.001,2.87,2.65,0.74,13.4,0.04,0.02,1.5,10,2,15,42.79,78.16,23.0302734375,41.64,92.58,21.82,"Point Pleasant FM",3,0.234156743390138,1.41539376702073,-0.83898794403819
7915,5.54,19.1,1.69,0.001,2.38,1.53,0.92,17.94,0.05,0.02,1.5,10,2,15,7.5,7.5,23.04513671875,31.68,91.88,5,"Point Pleasant FM",3,0.023340792698458,1.50509272936993,0.319328079773454
7915.6,5.54,19.1,1.69,0.001,2.38,1.53,0.92,17.94,0.05,0.02,1.5,10,2,15,7.5,7.5,23.04513671875,31.68,91.88,5,"Point Pleasant FM",3,0.023340792698458,1.50509272936993,0.319328079773454
7916,2.48,7.88,0.61,0.001,1.9,1.87,1.18,34.58,0.1,0.02,1.5,10,2,15,7.5,7.5,23.052568359375,12.96,1.5,5,"Point Pleasant FM",4,-1.30875136012128,1.46060087438136,-0.327950805851061
7916.6,2.48,7.88,0.61,0.001,1.9,1.87,1.18,34.58,0.1,0.02,1.5,10,2,15,7.5,7.5,23.052568359375,12.96,1.5,5,"Point Pleasant FM",4,-1.30875136012128,1.46060087438136,-0.327950805851061
7917,3.56,13.28,1.5,0.001,2.06,1.26,0.64,19.13,0.07,0.02,1.5,10,2,15,34.24,36.35,23.0562841796875,33.06,90.7,19.12,"Point Pleasant FM",3,-0.407008929269598,1.23247483954531,-0.2428038444686
7917.6,3.56,13.28,1.5,0.001,2.06,1.26,0.64,19.13,0.07,0.02,1.5,10,2,15,34.24,36.35,23.0562841796875,33.06,90.7,19.12,"Point Pleasant FM",3,-0.407008929269598,1.23247483954531,-0.2428038444686
7918,6.5,21.55,2.03,0.001,2.99,2.42,0.45,13.99,0.09,0.42,1.5,10,11.23,94.55,58.61,58.61,23.06,30.6,95.96,36.11,"Point Pleasant FM",2,-0.397137084144161,0.0243793091595749,-1.45627963966979
7918.6,6.5,21.55,2.03,0.001,2.99,2.42,0.45,13.99,0.09,0.42,1.5,10,11.23,94.55,58.61,58.61,23.06,30.6,95.96,36.11,"Point Pleasant FM",2,-0.397137084144161,0.0243793091595749,-1.45627963966979
7919,6.5,21.55,2.03,0.001,2.99,2.42,0.45,13.99,0.09,0.42,1.5,10,11.23,94.55,58.61,58.61,23.06,30.6,95.96,36.11,"Point Pleasant FM",2,-0.397137084144161,0.0243793091595749,-1.45627963966979
7919.6,6.5,21.55,2.03,0.001,2.99,2.42,0.45,13.99,0.09,0.42,1.5,10,11.23,94.55,58.61,58.61,23.06,30.6,95.96,36.11,"Point Pleasant FM",2,-0.397137084144161,0.0243793091595749,-1.45627963966979
7920,6.01,19.4,1.98,0.001,3.33,5.01,0.56,15.09,0.05,0.02,1.5,10,2,74.95,41.64,27.12,20.59,39.6,69.88,45.55,"Point Pleasant FM",3,-0.222696363336185,1.57458292063127,-2.51303165455557
7920.6,6.01,19.4,1.98,0.001,3.33,5.01,0.56,15.09,0.05,0.02,1.5,10,2,74.95,41.64,27.12,20.59,39.6,69.88,45.55,"Point Pleasant FM",3,-0.222696363336185,1.57458292063127,-2.51303165455557
7921,4.78,17.3,1.65,0.001,2.03,2.08,0.3,20.25,0.06,0.02,1.5,10,2,15,30.34,72.13,19.355,31.49,76.53,19,"Point Pleasant FM",3,-0.250077250611505,1.33525690305732,-0.50406972296184
7921.6,4.78,17.3,1.65,0.001,2.03,2.08,0.3,20.25,0.06,0.02,1.5,10,2,15,30.34,72.13,19.355,31.49,76.53,19,"Point Pleasant FM",3,-0.250077250611505,1.33525690305732,-0.50406972296184
7922,5.92,21.04,1.94,0.001,2.48,2.86,0.62,14.92,0.05,0.02,1.5,10,2,68.22,34.47,113.69,18.7375,39.26,93.04,25.33,"Point Pleasant FM",3,0.145468158160698,0.937243063073906,-0.875507687873818
7922.6,5.92,21.04,1.94,0.001,2.48,2.86,0.62,14.92,0.05,0.02,1.5,10,2,68.22,34.47,113.69,18.7375,39.26,93.04,25.33,"Point Pleasant FM",3,0.145468158160698,0.937243063073906,-0.875507687873818
7923,5.21,17.48,1.7,0.001,1.99,1.48,0.6,17.5,0.06,0.02,1.5,10,2,68.17,43.58,69.35,18.42875,33.71,98.98,15.77,"Point Pleasant FM",3,-0.112108601891379,0.622369132197162,-0.099418293152427
7923.6,5.21,17.48,1.7,0.001,1.99,1.48,0.6,17.5,0.06,0.02,1.5,10,2,68.17,43.58,69.35,18.42875,33.71,98.98,15.77,"Point Pleasant FM",3,-0.112108601891379,0.622369132197162,-0.099418293152427
7924,5.31,14.93,1.44,0.001,2.52,2.37,0.89,24.88,0.08,0.02,4.63,10,2,15,7.5,25.01,18.274375,25.54,57.08,25.19,"Point Pleasant FM",3,-0.564286977182602,1.65641367066802,-1.09090630784074
7924.6,5.31,14.93,1.44,0.001,2.52,2.37,0.89,24.88,0.08,0.02,4.63,10,2,15,7.5,25.01,18.274375,25.54,57.08,25.19,"Point Pleasant FM",3,-0.564286977182602,1.65641367066802,-1.09090630784074
7925,5.31,14.93,1.44,0.001,2.52,2.37,0.89,24.88,0.08,0.02,4.63,10,2,15,7.5,25.01,18.274375,25.54,57.08,25.19,"Point Pleasant FM",3,-0.564286977182602,1.65641367066802,-1.09090630784074
7925.6,5.31,14.93,1.44,0.001,2.52,2.37,0.89,24.88,0.08,0.02,4.63,10,2,15,7.5,25.01,18.274375,25.54,57.08,25.19,"Point Pleasant FM",3,-0.564286977182602,1.65641367066802,-1.09090630784074
7926,0.7,2.14,0.05,0.001,2.485,0.37,0.3,44.33,0.03,0.02,1.5,10,2,15,7.5,7.5,18.1971875,1.5,1.5,5,"Point Pleasant FM",4,-1.59486828710386,1.33880391765589,0.159283257962489
7926.6,0.7,2.14,0.05,0.001,2.485,0.37,0.3,44.33,0.03,0.02,1.5,10,2,15,7.5,7.5,18.1971875,1.5,1.5,5,"Point Pleasant FM",4,-1.59486828710386,1.33880391765589,0.159283257962489
7927,5.06,15.71,1.55,0.001,2.45,1.43,1.37,19.77,0.07,0.02,1.5,10,2,15,7.5,7.5,18.15859375,31.47,71.25,5,"Point Pleasant FM",3,-0.132322594980703,1.28235638551532,0.37939023305112
7927.6,5.06,15.71,1.55,0.001,2.45,1.43,1.37,19.77,0.07,0.02,1.5,10,2,15,7.5,7.5,18.15859375,31.47,71.25,5,"Point Pleasant FM",3,-0.132322594980703,1.28235638551532,0.37939023305112
7928,1.89,6.51,0.5,0.001,0.9,0.9,0.76,37.72,0.04,0.02,1.5,10,2,15,7.5,19.46,18.139296875,8.3,26.06,5,"Point Pleasant FM",4,-1.2395899012595,1.19970311534937,0.265969187016215
7928.6,1.89,6.51,0.5,0.001,0.9,0.9,0.76,37.72,0.04,0.02,1.5,10,2,15,7.5,19.46,18.139296875,8.3,26.06,5,"Point Pleasant FM",4,-1.2395899012595,1.19970311534937,0.265969187016215
7929,1.89,6.51,0.5,0.001,0.9,0.9,0.76,37.72,0.04,0.02,1.5,10,2,15,7.5,19.46,18.139296875,8.3,26.06,5,"Point Pleasant FM",4,-1.2395899012595,1.19970311534937,0.265969187016215
7929.6,1.89,6.51,0.5,0.001,0.9,0.9,0.76,37.72,0.04,0.02,1.5,10,2,15,7.5,19.46,18.139296875,8.3,26.06,5,"Point Pleasant FM",4,-1.2395899012595,1.19970311534937,0.265969187016215
7930,0.4,1.18,1.385,0.001,0.28,0.15,0.3,46.66,0.06,0.02,1.5,10,2,15,7.5,7.5,18.1296484375,1.5,1.5,5,"Point Pleasant FM",4,-1.64315698689883,1.24892540013043,0.416245501763341
7930.6,0.4,1.18,1.385,0.001,0.28,0.15,0.3,46.66,0.06,0.02,1.5,10,2,15,7.5,7.5,18.1296484375,1.5,1.5,5,"Point Pleasant FM",4,-1.64315698689883,1.24892540013043,0.416245501763341
7931,7.52,20.73,2.27,0.001,3.52,2.18,1.11,11.12,0.03,0.42,1.5,10,2,15,7.5,36.9,18.12,44.78,101.47,14.16,"Point Pleasant FM",3,0.420956707927929,1.34934981065137,-0.268699233718954
7931.6,7.52,20.73,2.27,0.001,3.52,2.18,1.11,11.12,0.03,0.42,1.5,10,2,15,7.5,36.9,18.12,44.78,101.47,14.16,"Point Pleasant FM",3,0.420956707927929,1.34934981065137,-0.268699233718954
7932,7.52,20.73,2.27,0.001,3.52,2.18,1.11,11.12,0.03,0.42,1.5,10,2,15,7.5,36.9,18.12,44.78,101.47,14.16,"Point Pleasant FM",3,0.420956707927929,1.34934981065137,-0.268699233718954
7932.6,7.52,20.73,2.27,0.001,3.52,2.18,1.11,11.12,0.03,0.42,1.5,10,2,15,7.5,36.9,18.12,44.78,101.47,14.16,"Point Pleasant FM",3,0.420956707927929,1.34934981065137,-0.268699233718954
7933,1.68,6.28,0.35,0.001,2.125,0.7,0.3,38.11,0.14,0.14,1.5,10,2,15,7.5,7.5,17.22,1.5,1.5,5,"Point Pleasant FM",4,-1.72065678669623,1.18019661366856,0.00962910784702943
7933.6,1.68,6.28,0.35,0.001,2.125,0.7,0.3,38.11,0.14,0.14,1.5,10,2,15,7.5,7.5,17.22,1.5,1.5,5,"Point Pleasant FM",4,-1.72065678669623,1.18019661366856,0.00962910784702943
7934,3.11,7.54,0.62,0.001,0.73,0.66,0.3,38.35,0.03,0.02,1.5,10,2,15,7.5,7.5,16.77,9.1,20.84,5,"Point Pleasant FM",4,-1.19786209826776,1.29183012523765,0.379953909001751
7934.6,3.11,7.54,0.62,0.001,0.73,0.66,0.3,38.35,0.03,0.02,1.5,10,2,15,7.5,7.5,16.77,9.1,20.84,5,"Point Pleasant FM",4,-1.19786209826776,1.29183012523765,0.379953909001751
7935,3.11,7.54,0.62,0.001,0.73,0.66,0.3,38.35,0.03,0.02,1.5,10,2,15,7.5,7.5,16.77,9.1,20.84,5,"Point Pleasant FM",4,-1.19786209826776,1.29183012523765,0.379953909001751
7935.6,3.11,7.54,0.62,0.001,0.73,0.66,0.3,38.35,0.03,0.02,1.5,10,2,15,7.5,7.5,16.77,9.1,20.84,5,"Point Pleasant FM",4,-1.19786209826776,1.29183012523765,0.379953909001751
7936,1.21,3.9,0.26,0.001,1.685,0.49,0.3,41.14,0.12,0.02,1.5,10,2,15,7.5,7.5,16.545,1.5,1.5,5,"Point Pleasant FM",4,-1.74435051828164,1.18800419543048,0.187571351184819
7936.6,1.21,3.9,0.26,0.001,1.685,0.49,0.3,41.14,0.12,0.02,1.5,10,2,15,7.5,7.5,16.545,1.5,1.5,5,"Point Pleasant FM",4,-1.74435051828164,1.18800419543048,0.187571351184819
7937,6.96,20.37,2.17,0.001,2.64,1.3,0.87,14.55,0.06,0.21,1.5,10,2,15,7.5,92.85,16.4325,43.79,98.42,5,"Point Pleasant FM",3,0.417595405563845,1.08213761195736,0.478525686909236
7937.6,6.96,20.37,2.17,0.001,2.64,1.3,0.87,14.55,0.06,0.21,1.5,10,2,15,7.5,92.85,16.4325,43.79,98.42,5,"Point Pleasant FM",3,0.417595405563845,1.08213761195736,0.478525686909236
7938,7.56,21.5,2.24,0.001,2.49,1.13,0.78,13.55,0.05,0.09,1.5,10,2,15,7.5,65.88,16.37625,44.32,90.53,9.99,"Point Pleasant FM",3,0.485041416693013,1.26994520741127,0.488957347466304
7938.6,7.56,21.5,2.24,0.001,2.49,1.13,0.78,13.55,0.05,0.09,1.5,10,2,15,7.5,65.88,16.37625,44.32,90.53,9.99,"Point Pleasant FM",3,0.485041416693013,1.26994520741127,0.488957347466304
7939,6.21,17.73,1.91,0.001,2.39,1.12,1,17.85,0.06,0.13,1.5,10,2,15,7.5,43.78,16.348125,37.99,90.92,12.73,"Point Pleasant FM",3,0.121225132182305,1.19909021776765,0.336779107541308
7939.6,6.21,17.73,1.91,0.001,2.39,1.12,1,17.85,0.06,0.13,1.5,10,2,15,7.5,43.78,16.348125,37.99,90.92,12.73,"Point Pleasant FM",3,0.121225132182305,1.19909021776765,0.336779107541308
7940,3.27,10.38,0.92,0.001,1.57,0.95,0.65,30.29,0.1,0.03,1.5,10,2,15,7.5,17.37,16.3340625,20.28,62.32,5,"Point Pleasant FM",4,-0.862604981891251,1.12924626726275,0.416135646414811
7940.6,3.27,10.38,0.92,0.001,1.57,0.95,0.65,30.29,0.1,0.03,1.5,10,2,15,7.5,17.37,16.3340625,20.28,62.32,5,"Point Pleasant FM",4,-0.862604981891251,1.12924626726275,0.416135646414811
7941,2.78,8.37,0.66,0.001,0.98,0.56,0.3,35.92,0.08,0.13,1.5,10,2,15,7.5,7.5,16.32703125,11.9,36.81,5,"Point Pleasant FM",4,-1.2685470971622,1.1170838251431,0.389662911597866
7941.6,2.78,8.37,0.66,0.001,0.98,0.56,0.3,35.92,0.08,0.13,1.5,10,2,15,7.5,7.5,16.32703125,11.9,36.81,5,"Point Pleasant FM",4,-1.2685470971622,1.1170838251431,0.389662911597866
7942,2.78,8.37,0.66,0.001,0.98,0.56,0.3,35.92,0.08,0.13,1.5,10,2,15,7.5,7.5,16.32703125,11.9,36.81,5,"Point Pleasant FM",4,-1.2685470971622,1.1170838251431,0.389662911597866
7942.6,2.78,8.37,0.66,0.001,0.98,0.56,0.3,35.92,0.08,0.13,1.5,10,2,15,7.5,7.5,16.32703125,11.9,36.81,5,"Point Pleasant FM",4,-1.2685470971622,1.1170838251431,0.389662911597866
7943,4.35,12.08,1.35,0.001,1.46,1.06,0.3,29.76,0.1,0.9,1.5,10,2,15,7.5,24.15,16.323515625,21.77,60.68,5,"Point Pleasant FM",4,-1.21850534556972,0.735212631551752,-0.134803836485922
7943.6,4.35,12.08,1.35,0.001,1.46,1.06,0.3,29.76,0.1,0.9,1.5,10,2,15,7.5,24.15,16.323515625,21.77,60.68,5,"Point Pleasant FM",4,-1.21850534556972,0.735212631551752,-0.134803836485922
7944,0.55,1.67,0.06,0.001,0.89,0.87,0.3,43.75,0.12,0.02,4.16,10,2,15,7.5,7.5,16.3217578125,1.81,9.18,5,"Point Pleasant FM",4,-2.01800611442899,1.16553936460324,-0.217947046740865
7944.6,0.55,1.67,0.06,0.001,0.89,0.87,0.3,43.75,0.12,0.02,4.16,10,2,15,7.5,7.5,16.3217578125,1.81,9.18,5,"Point Pleasant FM",4,-2.01800611442899,1.16553936460324,-0.217947046740865
7945,0.53,1.62,0.07,0.001,0.48,0.65,0.3,44.64,0.12,0.02,1.5,10,2,15,7.5,7.5,16.32087890625,1.9,1.5,5,"Point Pleasant FM",4,-1.99197060548156,1.10063955705322,0.176555998046423
7945.6,0.53,1.62,0.07,0.001,0.48,0.65,0.3,44.64,0.12,0.02,1.5,10,2,15,7.5,7.5,16.32087890625,1.9,1.5,5,"Point Pleasant FM",4,-1.99197060548156,1.10063955705322,0.176555998046423
7946,3.88,11.29,1.17,0.001,1.37,0.89,0.67,29.38,0.1,0.57,1.5,10,2,15,7.5,28.41,16.320439453125,21.09,61.04,5,"Point Pleasant FM",4,-1.05040104276497,0.80209737121279,0.149295200638765
7946.6,3.88,11.29,1.17,0.001,1.37,0.89,0.67,29.38,0.1,0.57,1.5,10,2,15,7.5,28.41,16.320439453125,21.09,61.04,5,"Point Pleasant FM",4,-1.05040104276497,0.80209737121279,0.149295200638765
7947,6.42,17.95,1.81,0.001,2.25,1.36,0.88,19.63,0.08,0.55,1.5,10,2,15,7.5,39.1,16.3202197265625,33.55,76.23,9.68,"Point Pleasant FM",3,-0.292057940383998,0.989008805415641,0.005284827439506
7947.6,6.42,17.95,1.81,0.001,2.25,1.36,0.88,19.63,0.08,0.55,1.5,10,2,15,7.5,39.1,16.3202197265625,33.55,76.23,9.68,"Point Pleasant FM",3,-0.292057940383998,0.989008805415641,0.005284827439506
7948,6.42,17.95,1.81,0.001,2.25,1.36,0.88,19.63,0.08,0.55,1.5,10,2,15,7.5,39.1,16.3202197265625,33.55,76.23,9.68,"Point Pleasant FM",3,-0.292057940383998,0.989008805415641,0.005284827439506
7948.6,6.42,17.95,1.81,0.001,2.25,1.36,0.88,19.63,0.08,0.55,1.5,10,2,15,7.5,39.1,16.3202197265625,33.55,76.23,9.68,"Point Pleasant FM",3,-0.292057940383998,0.989008805415641,0.005284827439506
7949,3.82,11.69,1.22,0.001,1.67,1.34,0.59,27.23,0.09,0.59,1.5,10,2,15,7.5,35.17,16.3201098632812,22.47,56.59,5,"Point Pleasant FM",4,-0.994127853981945,0.886676226966643,-0.0629982341879164
7949.6,3.82,11.69,1.22,0.001,1.67,1.34,0.59,27.23,0.09,0.59,1.5,10,2,15,7.5,35.17,16.3201098632812,22.47,56.59,5,"Point Pleasant FM",4,-0.994127853981945,0.886676226966643,-0.0629982341879164
7950,5.11,14.41,1.48,0.001,2.3,2.22,1.05,21.87,0.08,0.43,1.5,10,2,15,7.5,32.22,16.3200549316406,29.11,75.53,5,"Point Pleasant FM",3,-0.465065652681983,1.07522568822664,-0.183133159437658
7950.6,5.11,14.41,1.48,0.001,2.3,2.22,1.05,21.87,0.08,0.43,1.5,10,2,15,7.5,32.22,16.3200549316406,29.11,75.53,5,"Point Pleasant FM",3,-0.465065652681983,1.07522568822664,-0.183133159437658
7951,4.53,13.96,1.36,0.001,1.96,1.82,0.78,24.67,0.09,0.46,1.5,10,2,15,7.5,119.05,16.3200274658203,26.87,63.9,5,"Point Pleasant FM",4,-0.565311170684329,0.852809851694118,-0.146701805019957
7951.6,4.53,13.96,1.36,0.001,1.96,1.82,0.78,24.67,0.09,0.46,1.5,10,2,15,7.5,119.05,16.3200274658203,26.87,63.9,5,"Point Pleasant FM",4,-0.565311170684329,0.852809851694118,-0.146701805019957
7952,3.43,10.98,1.02,0.001,1.7,1.56,0.3,28.39,0.1,0.35,1.5,10,2,15,7.5,25.4,16.3200137329102,20.4,67.17,5,"Point Pleasant FM",4,-1.00368310349201,1.07567110802427,-0.0253213133996239
7952.6,3.43,10.98,1.02,0.001,1.7,1.56,0.3,28.39,0.1,0.35,1.5,10,2,15,7.5,25.4,16.3200137329102,20.4,67.17,5,"Point Pleasant FM",4,-1.00368310349201,1.07567110802427,-0.0253213133996239
7953,3.25,9.76,0.75,0.001,1.3,1.24,1.06,32.15,0.11,0.24,1.5,10,2,15,7.5,7.5,16.3200068664551,15.17,45.23,5,"Point Pleasant FM",4,-1.14672028473645,0.984564940436189,0.139972714692432
7953.6,3.25,9.76,0.75,0.001,1.3,1.24,1.06,32.15,0.11,0.24,1.5,10,2,15,7.5,7.5,16.3200068664551,15.17,45.23,5,"Point Pleasant FM",4,-1.14672028473645,0.984564940436189,0.139972714692432
7954,3.25,9.76,0.75,0.001,1.3,1.24,1.06,32.15,0.11,0.24,1.5,10,2,15,7.5,7.5,16.3200068664551,15.17,45.23,5,"Point Pleasant FM",4,-1.14672028473645,0.984564940436189,0.139972714692432
7954.6,3.25,9.76,0.75,0.001,1.3,1.24,1.06,32.15,0.11,0.24,1.5,10,2,15,7.5,7.5,16.3200068664551,15.17,45.23,5,"Point Pleasant FM",4,-1.14672028473645,0.984564940436189,0.139972714692432
7955,5.3,16.23,1.59,0.001,2.09,2.05,0.65,23.68,0.08,0.65,1.5,10,2,15,7.5,47.73,16.3200034332275,28.46,67.31,11.31,"Point Pleasant FM",4,-0.642939831206815,1.02009741382177,-0.470271093723613
7955.6,5.3,16.23,1.59,0.001,2.09,2.05,0.65,23.68,0.08,0.65,1.5,10,2,15,7.5,47.73,16.3200034332275,28.46,67.31,11.31,"Point Pleasant FM",4,-0.642939831206815,1.02009741382177,-0.470271093723613
7956,2.33,6.76,0.59,0.001,0.77,0.66,0.3,37.2,0.04,0.02,1.5,10,2,15,7.5,7.5,16.3200017166138,11.35,22.09,5,"Point Pleasant FM",4,-1.25410583385568,1.24169245600163,0.385253184596346
7956.6,2.33,6.76,0.59,0.001,0.77,0.66,0.3,37.2,0.04,0.02,1.5,10,2,15,7.5,7.5,16.3200017166138,11.35,22.09,5,"Point Pleasant FM",4,-1.25410583385568,1.24169245600163,0.385253184596346
7957,6.92,19.5,2.8,0.001,3.33,1.26,0.5,7.93,0.03,0.02,1.5,10,2,15,7.5,41.84,16.32,61.25,107.58,5,"Point Pleasant FM",3,0.816261607376526,1.44369819771793,0.692032609475194
7957.6,6.92,19.5,2.8,0.001,3.33,1.26,0.5,7.93,0.03,0.02,1.5,10,2,15,7.5,41.84,16.32,61.25,107.58,5,"Point Pleasant FM",3,0.816261607376526,1.44369819771793,0.692032609475194
7958,0.47,1.61,0.03,0.001,0.23,0.41,0.3,44.35,0.11,0.02,1.5,10,2,15,7.5,7.5,17.645,1.5,1.5,5,"Point Pleasant FM",4,-1.99721926168626,1.09808578957624,0.264731895461856
7958.6,0.47,1.61,0.03,0.001,0.23,0.41,0.3,44.35,0.11,0.02,1.5,10,2,15,7.5,7.5,17.645,1.5,1.5,5,"Point Pleasant FM",4,-1.99721926168626,1.09808578957624,0.264731895461856
7959,1.78,5.13,0.41,0.001,0.41,0.53,0.3,40.55,0.04,0.02,1.5,10,2,15,7.5,7.5,18.3075,7.23,14.36,5,"Point Pleasant FM",4,-1.47577168289901,1.25070161030527,0.348833978522011
7959.6,1.78,5.13,0.41,0.001,0.41,0.53,0.3,40.55,0.04,0.02,1.5,10,2,15,7.5,7.5,18.3075,7.23,14.36,5,"Point Pleasant FM",4,-1.47577168289901,1.25070161030527,0.348833978522011
7960,1.78,5.13,0.41,0.001,0.41,0.53,0.3,40.55,0.04,0.02,1.5,10,2,15,7.5,7.5,18.3075,7.23,14.36,5,"Point Pleasant FM",4,-1.47577168289901,1.25070161030527,0.348833978522011
7960.6,1.78,5.13,0.41,0.001,0.41,0.53,0.3,40.55,0.04,0.02,1.5,10,2,15,7.5,7.5,18.3075,7.23,14.36,5,"Point Pleasant FM",4,-1.47577168289901,1.25070161030527,0.348833978522011
7961,0.23,1.04,1.315,0.001,1.41,0.21,0.3,45.87,0.08,0.02,1.5,10,2,15,7.5,7.5,18.63875,1.5,1.5,5,"Point Pleasant FM",4,-1.63731808961159,1.3044993647698,0.287021764147707
7961.6,0.23,1.04,1.315,0.001,1.41,0.21,0.3,45.87,0.08,0.02,1.5,10,2,15,7.5,7.5,18.63875,1.5,1.5,5,"Point Pleasant FM",4,-1.63731808961159,1.3044993647698,0.287021764147707
7962,7.19,18.87,2.22,0.001,2.41,2.16,0.77,16.96,0.05,0.48,1.5,10,2,15,7.5,41.54,18.804375,41.14,82.03,5,"Point Pleasant FM",3,0.0306051459376891,1.26272023012489,-0.115158736436529
7962.6,7.19,18.87,2.22,0.001,2.41,2.16,0.77,16.96,0.05,0.48,1.5,10,2,15,7.5,41.54,18.804375,41.14,82.03,5,"Point Pleasant FM",3,0.0306051459376891,1.26272023012489,-0.115158736436529
