Depth,Al_wt%,Si_wt%,K_wt%,Ti_wt%,Fe_wt%,S_wt%,Mg_wt%,Ca_wt%,Sr_wt%,P_wt%,Mo_ppm,V_ppm,U_ppm,Ni_ppm,Cu_ppm,Zn_ppm,Th_ppm,Rb_ppm,Zr_ppm,Pb_ppm,chemofacies,Factor1,Factor2,Factor3,TOC (wt.%),Porosity,Quartz,Plagioclase,K_Feldspar,Calcite,Dolomite_Fe_Dolomite,Pyrite,Total_Clay,MBI
7815.6,8.47,25.24,2.64,0.001,4.65,2.05,0.9,5.47,0.03,0.02,1.5,10,2,15,41.83,90.24,23.1998458862305,56.07,140.71,25.09,3,1.11074453513283,1.44475783620671,-0.515893933655544,0.26666666666668465,3.297812500000002,21.736363636363638,6.375206611570248,0.49504132231404957,12.264462809917354,2.2123966942148763,3.587603305785124,53.42644628099174,0.36223140495867767
7816,9.03,25.96,2.76,0.49,4.62,1.69,1,4.42,0.03,0.02,1.5,10,2,87.78,7.5,78.77,23.2,59.1,145.75,17.96,3,1.20612434589831,1.00027442677532,0.209914767748966,0.2785185185185265,3.3,21.66363636363643,6.388429752066104,0.4976859504132207,12.23008264462813,2.2057851239669484,3.594214876033052,53.51900826446273,0.36104132231405067
7816.6,8.56,23.2,2.26,0.001,4.12,2.28,1.4,10.36,0.04,0.02,1.5,10,2,15,7.5,150.14,20.01,50.43,109.97,15.67,3,1.02805497784456,1.41354832162012,-0.16033322263254,0.29629629629631626,3.308823529411765,21.590016638935108,6.3783693843594005,0.5033277870216307,12.329783693843597,2.207487520798669,3.5883527454242925,53.5026622296173,0.36133111480865227
7817,7.15,19.88,2.49,0.001,4.61,2.07,0.71,5.48,0.03,0.02,1.5,10,2,15,7.5,88.87,18.415,58.41,118.49,15.56,3,0.945566708787356,1.588867649434,-0.0517036415844031,0.30814814814815816,3.3229411764705756,21.574043261231296,6.343760399334473,0.508652246256235,12.537437603993164,2.219467554076529,3.5697171381031776,53.34692179700513,0.36346089850249397
7817.6,3.42,7.55,0.28,0.001,1.44,0.75,0.68,42.34,0.1,0.02,1.5,10,2,15,7.5,36.24,17.6175,3.36,9.01,5,4,-1.41008911707509,1.17447021614429,0.171927780505387,0.32,3.3441176470588245,21.55008319467554,6.291846921797003,0.5166389351081535,12.848918469217985,2.2374376039933455,3.541763727121463,53.11331114808651,0.3666555740432614
7818,9.51,25.44,3.02,0.001,4.3,1.59,0.73,4.59,0.03,0.02,1.5,10,2,15,7.5,78.26,17.21875,61.29,132.14,10,3,1.36383567781821,1.52279868288183,0.482593603712143,0.32,3.358235294117635,21.53410981697173,6.257237936772075,0.5219633943427577,13.056572379367552,2.249417637271205,3.523128119800348,52.95757071547434,0.3687853577371031
7818.6,8.67,23.93,2.72,0.001,4.34,1.78,1.24,6.21,0.03,0.02,1.5,10,2,15,7.5,78.75,17.019375,57.14,135.54,24.42,3,1.21108844387145,1.50278081528653,-0.00720064629996543,0.32,3.379411764705884,21.510149750415973,6.205324459234604,0.5299500831946763,13.368053244592375,2.267387687188022,3.495174708818633,52.72396006655572,0.3719800332778705
7819,6.04,14.64,0.6,0.001,1.76,1.33,1.46,36.52,0.13,0.02,1.5,10,2,15,7.5,20.88,16.9196875,11.22,22.61,14.89,4,-0.946955462029159,1.21944253372156,-0.138417395244719,0.32,3.393529411764695,21.49417637271216,6.170715474209677,0.5352745424292805,13.57570715474194,2.2793677204658813,3.476539101497518,52.56821963394354,0.3741098169717122
7819.6,9.47,25.13,2.74,0.48,4.55,1.13,1.47,5.69,0.03,0.02,1.5,10,2,15,7.5,83.41,16.86984375,58.6,132.61,21.26,3,1.36742768860097,1.26182804813731,0.438395385422796,0.32,3.4147058823529437,21.470216306156402,6.1188019966722065,0.5432612312811991,13.887188019966763,2.297337770382698,3.448585690515803,52.33460898502493,0.3773044925124796
7820,7.87,21.82,2.43,0.001,3.97,1.7,0.99,11.78,0.04,0.02,1.5,10,2,15,7.5,7.5,16.844921875,48.76,109.44,5,3,0.75880294975702,1.52067439306985,0.471216456708998,0.32,3.428823529411755,21.45424292845259,6.084193011647279,0.5485856905158033,14.09484193011633,2.3093178036605577,3.4299500831946883,52.17886855241275,0.3794342762063213
7820.6,8.75,24.62,2.59,0.001,4.22,1.72,1.06,7.5,0.04,0.02,1.5,10,2,15,7.5,7.5,16.8324609375,49.82,130.65,5,3,1.04899884032877,1.51604189194626,0.567490637782979,0.32,3.4500000000000033,21.430282861896835,6.032279534109808,0.5565723793677219,14.40632279534115,2.3272878535773742,3.4019966722129737,51.94525790349414,0.3826289517470887
7821,7.83,23.38,2.62,0.001,4.31,1.89,0.93,6.6,0.04,0.02,1.5,10,2,15,7.5,7.5,16.82623046875,57.24,134.67,5,3,1.02188502313226,1.52784880820354,0.509012634392775,0.32,3.4641176470588144,21.414309484193023,5.997670549084881,0.5618968386023261,14.613976705490717,2.339267886855234,3.383361064891859,51.78951747088196,0.3847587354409304
7821.6,10.27,25.84,2.89,0.001,4.93,2.78,1.07,6.26,0.04,0.02,1.5,10,2,15,7.5,7.5,16.823115234375,63.11,113.7,5,3,1.25395804111697,1.77437568667629,0.116714112915374,0.32,3.485294117647063,21.390349417637267,5.94575707154741,0.5698835274542446,14.92545757071554,2.3572379367720506,3.355407653910144,51.55590682196335,0.38795341098169783
7822,7.17,22.06,2.45,0.001,4.04,2.18,0.69,7.65,0.04,0.02,1.5,10,2,15,7.5,72.45,16.82,53.12,109.77,18.02,3,0.801671507093998,1.57821086941317,-0.127346513669549,0.32,3.499411764705874,21.374376039933455,5.911148086522482,0.5752079866888489,15.133111480865107,2.36921797004991,3.336772046589029,51.40016638935117,0.39008319467553954
7822.6,7.17,22.06,2.45,0.001,4.04,2.18,0.69,7.65,0.04,0.02,1.5,10,2,15,7.5,72.45,16.82,53.12,109.77,18.02,3,0.801671507093998,1.57821086941317,-0.127346513669549,0.359600000000024,3.5205882352941225,21.3504159733777,5.8592346089850125,0.5831946755407674,15.444592346089928,2.387188019966727,3.3088186356073144,51.16655574043256,0.39327787021630695
7823,8.44,22.86,2.38,0.001,4.2,1.77,1.04,9.93,0.04,0.02,1.5,10,2,15,28.07,72.2,16.39,53.11,114.02,26.96,3,0.865048537384694,1.36465219478459,-0.315208285292627,0.386,3.5347058823529336,21.334442595673885,5.824625623960085,0.5885191347753717,15.652246256239495,2.3991680532445865,3.290183028286199,51.01081530782038,0.39540765391014865
7823.6,8.22,22.95,2.3,0.001,3.88,1.37,1,10.86,0.04,0.02,1.5,10,2,15,7.5,7.5,16.175,50.64,125.42,5,3,0.860317444148157,1.41660738714935,0.688761014889116,0.425600000000024,3.555882352941182,21.31048252911813,5.772712146422614,0.5965058236272902,15.963727121464316,2.417138103161403,3.2622296173044845,50.777204658901766,0.39860232945091606
7824,2.54,6.78,0.69,0.001,0.92,0.28,0.6,37.13,0.03,0.02,1.5,10,2,15,7.5,17.29,16.0675,12.56,28.98,5,4,-1.08677680048892,1.13312396235605,0.585605550288621,0.452,3.569999999999993,21.294509151414317,5.738103161397686,0.6018302828618944,16.171381031613883,2.429118136439263,3.2435940099833696,50.62146422628959,0.40073211314475776
7824.6,9.53,24.43,2.74,0.001,3.96,1.69,1.35,8.51,0.04,0.02,1.5,10,2,15,7.5,7.5,16.01375,52.69,130.37,5,3,1.14489012310729,1.4556138779709,0.650169746868584,0.491600000000024,3.591176470588242,21.270549084858562,5.686189683860216,0.609816971713813,16.482861896838706,2.4470881863560794,3.2156405990016546,50.38785357737097,0.4039267886855252
7825,2.96,8.15,0.53,0.001,1.77,0.44,0.54,37.64,0.09,0.02,1.5,10,2,15,7.5,19.81,15.96,15.16,36.31,11.67,4,-1.17326619929209,1.16223566042394,0.263326053904118,0.518,3.6052941176470528,21.25457570715475,5.651580698835288,0.6151414309484172,16.690515806988273,2.459068219633939,3.1970049916805396,50.2321131447588,0.4060565723793669
7825.6,2.96,8.15,0.53,0.001,1.77,0.44,0.54,37.64,0.09,0.02,1.5,10,2,15,7.5,19.81,15.96,15.16,36.31,11.67,4,-1.17326619929209,1.16223566042394,0.263326053904118,0.5576000000000241,3.6264705882353017,21.230615640598995,5.599667221297818,0.6231281198003358,17.001996672213096,2.477038269550756,3.169051580698825,49.99850249584018,0.4092512479201343
7826,8.66,24.24,2.75,0.001,4.43,2.31,1.53,6.42,0.03,0.02,1.5,10,2,15,7.5,13.655,16.605,57.5,110.47,5,3,1.14464271993779,1.55194677342505,0.330386369925981,0.5840000000000001,3.6405882352941124,21.21464226289518,5.56505823627289,0.62845257903494,17.209650582362663,2.4890183028286152,3.15041597337771,49.84276206322801,0.411381031613976
7826.6,9.61,24.95,2.88,0.001,3.97,1,1.22,6.63,0.03,0.02,1.5,10,2,15,7.5,7.5,16.9275,58.25,121.9,5,3,1.22544498051094,1.44874125084431,0.905344597954026,0.623600000000024,3.6617647058823612,21.190682196339424,5.51314475873542,0.6364392678868586,17.521131447587482,2.5069883527454317,3.122462562395995,49.60915141430939,0.4145757071547434
7827,7.62,18.88,2.17,0.001,3.34,1.46,1.06,15.09,0.05,0.02,1.5,10,2,15,7.5,7.5,17.08875,48.41,113.89,5,3,0.555482150316631,1.4075851481538,0.573595886041792,0.65,3.675882352941172,21.17470881863561,5.478535773710492,0.6417637271214628,17.72878535773705,2.5189683860232917,3.1038269550748803,49.45341098169721,0.4167054908485851
7827.6,4.42,13.59,2.28,0.001,3.49,1,1.03,13.04,0.05,0.02,1.5,10,2,15,7.5,7.5,17.169375,49.1,110.71,5,3,0.331349772336622,1.29982641075701,0.688112030919483,0.6319999999999891,3.697058823529421,21.150748752079856,5.426622296173021,0.6497504159733813,18.040266222961872,2.536938435940108,3.0758735440931657,49.2198003327786,0.4199001663893525
7828,6.91,19.87,2.24,0.001,4,1.77,1.35,10.1,0.04,0.02,1.5,10,2,15,7.5,69.91,17.2096875,57.84,111.47,17.69,3,0.793069562054719,1.38878753728106,0.0772976623975282,0.62,3.7111764705882315,21.134775374376044,5.3920133111480935,0.6550748752079856,18.24792013311144,2.5489184692179676,3.057237936772051,49.06405990016642,0.4220299500831942
7828.6,7.66,20.89,2.17,0.001,3.5,1.46,1.12,13.32,0.06,0.02,1.5,10,2,15,7.5,7.5,17.22984375,49.52,109.74,5,3,0.598756552435859,1.39940261550428,0.57071396080278,0.6019999999999891,3.7323529411764804,21.11081530782029,5.340099833610624,0.6630615640599041,18.559400998336258,2.5668885191347846,3.029284525790336,48.830449251247806,0.4252246256239616
7829,7.34,21.66,2.43,0.001,3.9,1.49,0.84,9.67,0.05,0.02,1.5,10,2,99.31,7.5,76.45,17.239921875,50.12,120.48,26.23,3,0.655220737113082,0.865424619404276,-0.0506685911478487,0.59,3.7464705882352916,21.094841930116473,5.305490848585696,0.6683860232945084,18.767054908485825,2.578868552412644,3.010648918469221,48.67470881863563,0.42735440931780333
7829.6,8.13,22.99,2.68,0.001,3.99,1.64,1.24,7.4,0.04,0.02,1.5,10,2,15,7.5,77.47,17.2449609375,54.98,117.89,22.6,3,1.02506577353628,1.46763336600345,0.0393563020211557,0.5719999999999891,3.76764705882354,21.070881863560718,5.253577371048225,0.6763727121464269,19.078535773710648,2.5968386023294605,2.982695507487506,48.441098169717016,0.43054908485857074
7830,5.11,14.26,1.34,0.001,2.99,0.7,0.72,23.62,0.05,0.02,1.5,10,2,15,7.5,67.57,17.24748046875,34.55,71.75,5,3,-0.0946720516672105,1.20266297698225,0.56279830514592,0.56,3.781764705882351,21.054908485856906,5.218968386023297,0.6816971713810311,19.286189683860215,2.6088186356073204,2.964059900166391,48.28535773710484,0.43267886855241244
7830.6,6.87,18.45,2.19,0.001,3.5,0.85,0.96,15.84,0.04,0.02,1.5,10,2,15,7.5,57.67,17.248740234375,41.62,85.86,20.46,3,0.428277165811305,1.42278603602014,0.207362305543478,0.541999999999989,3.8029411764705996,21.03094841930115,5.167054908485827,0.6896838602329497,19.597670549085038,2.626788685524137,2.9361064891846764,48.05174708818622,0.43587354409317985
7831,8.1,22.33,2.75,0.001,4.23,2.23,0.98,7.52,0.03,0.02,1.5,10,2,15,7.5,70.05,17.2493701171875,55.46,123.86,26.94,3,1.00861505853989,1.65595782354521,-0.333407702920478,0.53,3.8170588235294107,21.01497504159734,5.1324459234608995,0.6950083194675539,19.805324459234605,2.6387687188019964,2.9174708818635615,47.89600665557405,0.43800332778702156
7831.6,7.48,20.94,2.22,0.001,3.94,2.03,0.81,11.54,0.05,0.02,1.5,10,2,15,7.5,70.1,17.2496850585937,47.98,103.74,26.1,3,0.607247528543524,1.60312869874545,-0.365730994032041,0.5119999999999891,3.838235294117659,20.991014975041583,5.080532445923429,0.7029950083194725,20.116805324459428,2.6567387687188133,2.8895174708818465,47.66239600665543,0.441198003327789
7832,8.68,23.89,2.76,0.001,4.04,2.07,1.23,7.3,0.03,0.02,1.5,10,2,15,7.5,80.52,17.2498425292969,56.7,115.55,34.35,3,1.06115109606375,1.63655745974668,-0.464049110007803,0.5,3.8523529411764703,20.97504159733777,5.045923460898501,0.7083194675540767,20.324459234608995,2.6687188019966728,2.8708818635607316,47.50665557404326,0.44332778702163067
7832.6,8.66,21.88,2.28,0.001,3.82,1.33,0.9,13.56,0.05,0.02,1.5,10,2,15,7.5,68.37,17.2499212646484,45.85,94.29,21.65,3,0.67462131191594,1.52056185898898,0.0298830703769403,0.521600000000013,3.87,20.951081530782012,4.994009983361031,0.7163061564059953,20.635940099833814,2.6866888519134893,2.8429284525790166,47.27304492512464,0.4465224625623981
7833,6.83,19.36,2.19,0.001,3.75,1.59,0.65,12.31,0.05,0.02,1.5,10,2,15,7.5,63.36,17.2499606323242,46.2,101.58,26.89,3,0.473022202418347,1.57205803133737,-0.241846757540309,0.536,3.87,20.9351081530782,4.959400998336103,0.7216306156405995,20.84359400998338,2.698668885191349,2.8242928452579017,47.11730449251247,0.4486522462562398
7833.6,7.89,20.63,2.51,0.001,3.9,1.44,1.19,12.31,0.04,0.02,1.5,10,2,15,7.5,7.5,17.2499803161621,48.45,98.19,5,3,0.730885105939094,1.4909228976088,0.541814943467069,0.5576000000000131,3.908139534883745,20.911148086522445,4.907487520798632,0.729617304492518,21.155074875208204,2.7166389351081657,2.796339434276187,46.883693843593846,0.45184692179700725
7834,8.5,22.66,2.54,0.43,4.34,1.59,1.32,8.95,0.03,0.02,1.5,10,2,73.23,7.5,72.75,17.2499901580811,55.23,109.33,22.46,3,0.941658044877806,0.964161038837692,0.104069509760983,0.5720000000000001,3.93356589147287,20.895174708818633,4.8728785357737046,0.7349417637271223,21.36272878535777,2.7286189683860256,2.7777038269550722,46.72795341098167,0.45397670549084895
7834.6,7.71,22.14,2.68,0.001,4.16,1.46,0.82,7.62,0.03,0.02,1.5,10,2,15,7.5,75.31,17.25,53.14,112.43,22.69,3,0.940185276179636,1.54962427851048,0.0375505872671956,0.5936000000000131,3.9717054263566154,20.871214642262878,4.820965058236235,0.7429284525790408,21.67420965058259,2.746589018302842,2.7497504159733572,46.494342762063056,0.45717138103161636
7835,5.4,15.12,1.65,0.001,2.81,0.78,0.95,22.27,0.05,0.02,1.5,10,2,15,7.5,52.07,16.395,30.54,61.3,16.45,3,-0.0932391272927918,1.3030812960806,0.231356760625753,0.608,3.9971317829457402,20.855241264559066,4.786356073211307,0.7482529118136451,21.881863560732157,2.7585690515807015,2.7311148086522423,46.33860232945088,0.459301164725458
7835.6,6.74,20.22,2.29,0.001,3.86,1.8,0.7,10.62,0.04,0.02,1.5,10,2,15,7.5,56.38,15.9675,51.33,118.99,25.97,3,0.646167978638856,1.54336357453414,-0.179573141824023,0.6296000000000131,4.035271317829485,20.83128119800331,4.734442595673837,0.7562396006655636,22.19334442595698,2.7765391014975185,2.7031613976705273,46.104991680532265,0.4624958402662255
7836,8.37,22.91,2.54,0.001,3.86,1.4,0.88,9.58,0.04,0.02,1.5,10,2,15,7.5,70.1,15.75375,51.08,112.48,17.85,3,0.918834153906188,1.44573472828013,0.249296627752341,0.644,4.06069767441861,20.815307820299495,4.699833610648909,0.7615640599001678,22.400998336106547,2.788519134775378,2.6845257903494124,45.94925124792009,0.4646256239600672
7836.6,8.05,22.74,2.67,0.001,3.8,1.49,0.86,8.56,0.03,0.02,1.5,10,6.49,55.19,20.3,69.58,15.54,53.47,110.99,22.06,3,0.851565197947331,0.812760880834779,0.0875980538535002,0.6656000000000132,4.0988372093023555,20.79134775374374,4.647920133111438,0.7695507487520864,22.71247920133137,2.8064891846921944,2.656572379367698,45.715640599001475,0.4678202995008346
7837,8.26,23.09,2.68,0.001,4.1,1.87,0.86,8.05,0.03,0.02,1.5,10,2,15,7.5,64.15,17.54,53.97,109.21,28.28,3,0.92149396874429,1.67781308865782,-0.281525065904233,0.68,4.12426356589148,20.775374376039927,4.6133111480865105,0.7748752079866907,22.920133111480936,2.818469217970054,2.637936772046583,45.5599001663893,0.46995008319467624
7837.6,7.98,21.33,2.3,0.001,3.78,1.48,1.04,11.85,0.04,0.02,1.5,10,2,15,7.5,57.45,18.415,46.59,105.1,24.62,3,0.689126144415448,1.55883722131192,-0.0820463511454648,0.6571999999999862,4.162403100775226,20.751414309484172,4.56139767054904,0.7828618968386092,23.23161397670576,2.836439267886871,2.609983361064868,45.326289517470684,0.4731447587354437
7838,6.93,18.57,1.94,0.001,3.75,1.6,1.06,16.61,0.05,0.02,1.5,10,2,15,7.5,57.06,18.8525,39.2,84.54,26.51,3,0.30522195613104,1.57723888737889,-0.339133184135178,0.642,4.187829457364351,20.73544093178036,4.526788685524112,0.7881863560732134,23.439267886855326,2.8484193011647303,2.591347753743753,45.17054908485851,0.4752745424292854
7838.6,8.13,23.57,2.52,0.001,3.77,2.31,1.15,8.16,0.03,0.02,1.5,10,2,15,7.5,7.5,19.07125,52.44,121.39,5,3,0.923246845741504,1.61380800616527,0.293357945092345,0.6191999999999862,4.225968992248095,20.711480865224605,4.474875207986642,0.796173044925132,23.750748752080145,2.866389351081547,2.563394342762038,44.936938435939894,0.4784692179700528
7839,7.32,20.13,2.13,0.001,3.56,1.26,1.44,14.25,0.05,0.02,1.5,10,2,15,7.5,7.5,19.180625,44.3,96.87,5,3,0.540585341575781,1.40357869438575,0.565785009501085,0.604,4.25139534883722,20.69550748752079,4.440266222961714,0.8014975041597363,23.958402662229712,2.8783693843594067,2.544758735440923,44.78119800332772,0.48059900166389447
7839.6,8.85,23.54,2.46,0.001,3.95,1.69,1.81,9.02,0.04,0.02,1.5,10,2,15,7.5,7.5,19.2353125,52.9,112.28,5,3,1.0012624522903,1.45190680755019,0.539559221973143,0.5811999999999862,4.2895348837209655,20.671547420965034,4.388352745424244,0.8094841930116548,24.269883527454535,2.896339434276223,2.5168053244592086,44.547587354409096,0.48379367720466193
7840,8.72,24.24,2.55,0.001,4.05,1.8,1.31,7.69,0.03,0.02,1.5,10,2,15,7.5,60.3,19.26265625,52.95,107.7,34.23,3,0.950601648068191,1.68336119707732,-0.424580568009694,0.5660000000000001,4.31496124031009,20.655574043261222,4.3537437603993165,0.814808652246259,24.477537437604102,2.908319467554083,2.4981697171380937,44.391846921796926,0.48592346089850363
7840.6,4.07,13.7,2.23,0.001,3.79,1.08,0.51,13.75,0.04,0.02,1.5,10,2,15,7.5,67.05,19.276328125,49.58,103.01,25.87,3,0.238131190877417,1.51742540742661,-0.110236901823494,0.5431999999999861,4.353100775193836,20.631613976705466,4.301830282861847,0.8227953410981775,24.78901830282892,2.9262895174708996,2.470216306156379,44.158236272878305,0.48911813643927105
7841,8.01,22.79,2.61,0.001,4.03,1.63,0.79,8.57,0.03,0.02,1.5,10,2,15,7.5,7.5,19.2831640625,54.57,118.15,5,3,0.899815316971164,1.62256385299863,0.502529210217133,0.528,4.378527131782961,20.615640599001654,4.267221297836919,0.8281198003327819,24.99667221297849,2.938269550748759,2.451580698835264,44.002495840266135,0.4912479201331127
7841.6,8.46,23.53,2.7,0.001,3.94,1.56,1,8.14,0.03,0.02,1.5,10,2,15,7.5,7.5,19.28658203125,54.03,114.11,5,3,0.968146648135318,1.59749856710312,0.551487598381253,0.5051999999999861,4.416666666666705,20.5916805324459,4.215307820299447,0.8361064891847003,25.30815307820331,2.956239600665576,2.4236272878535488,43.768885191347515,0.49444259567388016
7842,8.35,23.54,2.41,0.001,3.97,1.67,1.21,9.82,0.03,0.02,1.5,10,2,15,7.5,7.5,19.288291015625,50.81,110.29,5,3,0.88642495984413,1.55851036136287,0.484036835171556,0.49,4.442093023255831,20.575707154742084,4.18069883527452,0.8414309484193045,25.515806988352878,2.9682196339434355,2.404991680532434,43.61314475873534,0.49657237936772186
7842,9.24,25.63,2.68,0.001,4.04,1.71,1.34,7.25,0.03,0.02,1.5,10,2,15,7.5,7.5,19.2891455078125,55.25,109.13,5,3,1.09519457122418,1.58395019778658,0.522421665511745,0.49,4.442093023255831,20.575707154742084,4.18069883527452,0.8414309484193045,25.515806988352878,2.9682196339434355,2.404991680532434,43.61314475873534,0.49657237936772186
7842.6,9.24,25.63,2.68,0.001,4.04,1.71,1.34,7.25,0.03,0.02,1.5,10,2,15,7.5,7.5,19.2891455078125,55.25,109.13,5,3,1.09519457122418,1.58395019778658,0.522421665511745,0.537547169811348,4.480232558139575,20.55174708818633,4.1287853577370495,0.8494176372712231,25.8272878535777,2.986189683860252,2.3770382695507193,43.379534109816724,0.49976705490848927
7843,8.42,25.78,2.63,0.001,4.26,2.96,0.88,6.07,0.04,0.09,1.5,10,2,15,38.18,84.39,19.2895727539062,51.33,151.97,20.7,3,1.05314644742597,1.37588953070213,-0.636488763180693,0.5692452830188652,4.5056589147287,20.535773710482516,4.094176372712122,0.8547420965058274,26.034941763727268,2.9981697171381114,2.3584026622296044,43.22379367720455,0.5018968386023309
7843.6,9.2,24.88,2.85,0.001,4.11,1.77,1.08,7.43,0.03,0.02,1.5,10,2,15,7.5,85.09,19.2897863769531,54.63,110.38,26.43,3,1.11424880370851,1.65441334888211,-0.186498613231595,0.6167924528302131,4.543798449612446,20.51181364392676,4.042262895174652,0.8627287853577459,26.34642262895209,3.0161397670549284,2.33044925124789,42.990183028285934,0.5050915141430984
7844,8.66,23.21,2.42,0.001,3.72,0.87,1.16,12.06,0.04,0.02,1.5,10,2,15,7.5,81.3,19.2898931884766,47.44,96.82,17.85,3,0.846269823933302,1.42487733716885,0.339924841943487,0.6484905660377305,4.569224806201571,20.49584026622295,4.007653910149724,0.8680532445923501,26.554076539101658,3.028119800332788,2.311813643926775,42.83444259567376,0.5072212978369401
7844.6,9.1,25.6,2.75,0.001,4.05,1.35,1.07,7.26,0.03,0.02,1.5,10,2,81.77,7.5,106.17,19.2899465942383,55.87,118.02,24.63,3,1.09576072484913,1.01985185401897,0.0764012616237344,0.6960377358490784,4.607364341085315,20.471880199667194,3.955740432612253,0.8760399334442688,26.86555740432648,3.0460898502496048,2.2838602329450595,42.600831946755136,0.5104159733777075
7845,7.93,24.08,2.66,0.001,3.77,0.95,0.97,6.22,0.02,0.02,1.5,10,2,15,30.7,96.66,19.2899732971191,59.97,117.71,17.5,3,1.08747730804969,1.20158027860711,0.29577496750434,0.7277358490565956,4.632790697674441,20.45590682196338,3.921131447587326,0.881364392678873,27.073211314476048,3.0580698835274642,2.2652246256239446,42.445091514142966,0.5125457570715493
7845,9.39,25.95,2.89,0.001,3.81,1.04,1,6.05,0.02,0.02,1.5,10,2,15,7.5,7.5,19.2899933242798,60.4,120.22,5,3,1.20892093600401,1.55103906017532,0.848519117253209,0.7277358490565956,4.632790697674441,20.45590682196338,3.921131447587326,0.881364392678873,27.073211314476048,3.0580698835274642,2.2652246256239446,42.445091514142966,0.5125457570715493
7845.6,8.06,23.13,2.56,0.001,3.5,1.01,0.74,9.71,0.03,0.02,1.5,10,2,15,7.5,7.5,19.2899866485596,51.9,107.88,5,3,0.810060716682921,1.53921941032726,0.739156784250375,0.7752830188679436,4.670930232558185,20.431946755407623,3.8692179700498555,0.8893510815307915,27.384692179700867,3.0760399334442807,2.23727121464223,42.211480865224345,0.5157404326123166
7845.6,9.73,26.1,3.22,0.001,3.6,0.95,1.24,4.8,0.02,0.02,1.5,10,2,15,7.5,125.17,19.29,63.31,157.54,22.47,3,1.58715342730148,1.34052726678774,0.49916795788391,0.7752830188679436,4.670930232558185,20.431946755407623,3.8692179700498555,0.8893510815307915,27.384692179700867,3.0760399334442807,2.23727121464223,42.211480865224345,0.5157404326123166
7846,8.06,23.13,2.56,0.001,3.5,1.01,0.74,9.71,0.03,0.02,1.5,10,2,15,7.5,7.5,19.2899866485596,51.9,107.88,5,3,0.810060716682921,1.53921941032726,0.739156784250375,0.8069811320754608,4.69,20.41597337770381,3.8346089850249276,0.8946755407653957,27.592346089850434,3.0880199667221406,2.218635607321115,42.055740432612176,0.5178702163061584
7846,8.67,25.54,2.81,0.001,3.56,1.09,0.91,6.44,0.03,0.02,1.5,10,2,15,7.5,7.5,18.23,54.47,137.02,5,3,1.12308339259555,1.46747937447191,0.880237901297903,0.8069811320754608,4.69,20.41597337770381,3.8346089850249276,0.8946755407653957,27.592346089850434,3.0880199667221406,2.218635607321115,42.055740432612176,0.5178702163061584
7846.6,8.99,26.5,2.69,0.001,3.54,0.81,1.05,7.19,0.03,0.02,1.5,10,2,15,7.5,90.49,17.7,54.71,113.15,13.36,3,1.17506907713334,1.32772692441865,0.663196188723603,0.8545283018868088,NA,NA,NA,NA,NA,NA,NA,NA,NA
7847,9.16,26.08,2.69,0.43,3.88,1.67,1.19,6.72,0.03,0.02,1.5,10,2,15,7.5,89.62,17.17,56.65,113.19,26.06,3,1.15647515855396,1.40509997808955,0.026631330341221,0.886226415094326,NA,NA,NA,NA,NA,NA,NA,NA,NA
7847.6,7.29,20.45,2.22,0.001,3.92,2.3,1,12.84,0.04,0.02,1.5,10,2,15,7.5,7.5,16.495,45.95,97.36,5,3,0.577896064208374,1.57886532927997,0.174952567620605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7848,9.32,25.29,2.71,0.001,4.79,2.69,0.99,7.09,0.03,0.02,1.5,10,2,105.92,7.5,90.41,15.82,54.9,106.66,36.73,3,0.980065215037483,1.11695469122898,-0.818615827729673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7848.6,9.59,27.25,2.86,0.001,3.76,0.88,1.22,5.2,0.02,0.02,1.5,10,2,15,7.5,7.5,19.205,60.75,115.03,5,3,1.26357755052611,1.49372596833055,0.932790779366098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7849,9.57,26.32,2.7,0.001,3.6,1.16,1.53,6.39,0.03,0.02,1.5,10,2,15,30.59,85.15,20.8975,57.59,105.49,22.98,3,1.14806064870989,1.28274508966144,0.0539039468773264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
